id_n,Year,income_wage_l,income_dividends_c,income_interest_c,total_gross_income,pitax_w,pitax_c,pitax
76643,2018,564668,0,0,564668,56467,0,56467
66161,2018,494954,0,0,494954,49495,0,49495
73037,2018,589197,0,0,589197,58920,0,58920
66139,2018,47822,0,0,47822,4782,0,4782
66912,2018,292915,0,0,292915,29292,0,29292
76551,2018,522119,0,0,522119,52212,0,52212
70587,2018,340497,0,0,340497,34050,0,34050
62903,2018,468641,0,0,468641,46864,0,46864
67736,2018,448412,0,0,448412,44841,0,44841
66337,2018,644587,0,0,644587,64459,0,64459
70510,2018,483430,0,0,483430,48343,0,48343
75601,2018,416641,0,0,416641,41664,0,41664
77547,2018,511093,0,0,511093,51109,0,51109
76493,2018,515762,0,0,515762,51576,0,51576
75459,2018,415645,0,0,415645,41564,0,41564
72646,2018,488044,0,0,488044,48804,0,48804
70720,2018,558670,0,0,558670,55867,0,55867
66979,2018,0,0,0,0,0,0,0
70230,2018,523450,0,0,523450,52345,0,52345
64939,2018,423457,0,0,423457,42346,0,42346
64746,2018,448830,0,0,448830,44883,0,44883
70862,2018,612689,0,0,612689,61269,0,61269
65600,2018,454250,0,0,454250,45425,0,45425
76957,2018,458082,0,0,458082,45808,0,45808
62809,2018,598870,0,0,598870,59887,0,59887
69025,2018,474275,0,0,474275,47428,0,47428
77455,2018,243063,1260,0,244323,24306,126,24432
74328,2018,468438,0,0,468438,46844,0,46844
67678,2018,0,0,0,0,0,0,0
77351,2018,0,0,0,0,0,0,0
75574,2018,460227,0,0,460227,46023,0,46023
65314,2018,0,0,0,0,0,0,0
67492,2018,598086,0,0,598086,59809,0,59809
72809,2018,0,613334,0,613334,0,61333,61333
66786,2018,137611,0,0,137611,13761,0,13761
71944,2018,542600,0,0,542600,54260,0,54260
68669,2018,567031,0,0,567031,56703,0,56703
68133,2018,273572,0,0,273572,27357,0,27357
73712,2018,525552,0,0,525552,52555,0,52555
66033,2018,225721,0,0,225721,22572,0,22572
62837,2018,560750,0,0,560750,56075,0,56075
66854,2018,448160,0,0,448160,44816,0,44816
72681,2018,479388,0,0,479388,47939,0,47939
71637,2018,458094,0,0,458094,45809,0,45809
75681,2018,431731,0,0,431731,43173,0,43173
64961,2018,601533,13160,0,614693,60153,1316,61469
67198,2018,530984,0,0,530984,53098,0,53098
71994,2018,431987,0,0,431987,43199,0,43199
62798,2018,223680,0,0,223680,22368,0,22368
62520,2018,450955,0,0,450955,45096,0,45096
64404,2018,476888,0,0,476888,47689,0,47689
67407,2018,550295,0,0,550295,55030,0,55030
64186,2018,427875,0,0,427875,42788,0,42788
77530,2018,533430,0,0,533430,53343,0,53343
67568,2018,476787,0,0,476787,47679,0,47679
70871,2018,534227,0,0,534227,53423,0,53423
67811,2018,363042,0,0,363042,36304,0,36304
64050,2018,475302,0,0,475302,47530,0,47530
67330,2018,343130,177066,0,520196,34313,17707,52020
70434,2018,409800,0,0,409800,40980,0,40980
70475,2018,483179,0,0,483179,48318,0,48318
67965,2018,510265,0,0,510265,51026,0,51026
67202,2018,240846,0,0,240846,24085,0,24085
70677,2018,345913,0,0,345913,34591,0,34591
67326,2018,601889,0,0,601889,60189,0,60189
77591,2018,413823,0,0,413823,41382,0,41382
73682,2018,469546,0,0,469546,46955,0,46955
72870,2018,0,0,0,0,0,0,0
73066,2018,505481,0,0,505481,50548,0,50548
65375,2018,516851,0,0,516851,51685,0,51685
68021,2018,0,0,0,0,0,0,0
63067,2018,315135,0,0,315135,31514,0,31514
74748,2018,524162,0,0,524162,52416,0,52416
66587,2018,594931,0,0,594931,59493,0,59493
70107,2018,493976,14000,0,507976,49398,1400,50798
72811,2018,0,0,0,0,0,0,0
62778,2018,530516,0,0,530516,53052,0,53052
64814,2018,604232,0,0,604232,60423,0,60423
74677,2018,422104,0,0,422104,42210,0,42210
62301,2018,432132,0,0,432132,43213,0,43213
63365,2018,313920,0,0,313920,31392,0,31392
63083,2018,516997,0,0,516997,51700,0,51700
63183,2018,563006,0,0,563006,56301,0,56301
74473,2018,575302,0,0,575302,57530,0,57530
75833,2018,473112,0,0,473112,47311,0,47311
70660,2018,593684,0,0,593684,59368,0,59368
76947,2018,572391,0,0,572391,57239,0,57239
62694,2018,520352,0,0,520352,52035,0,52035
76127,2018,505652,0,0,505652,50565,0,50565
70631,2018,462175,0,0,462175,46218,0,46218
64040,2018,493997,0,0,493997,49400,0,49400
62905,2018,551911,0,0,551911,55191,0,55191
74735,2018,474551,0,0,474551,47455,0,47455
77402,2018,497431,0,0,497431,49743,0,49743
75490,2018,526068,0,0,526068,52607,0,52607
75498,2018,534192,5940,0,540132,53419,594,54013
72749,2018,472150,0,0,472150,47215,0,47215
66401,2018,479556,0,0,479556,47956,0,47956
74490,2018,0,0,0,0,0,0,0
70591,2018,0,0,0,0,0,0,0
74265,2018,445452,0,0,445452,44545,0,44545
77446,2018,573048,0,0,573048,57305,0,57305
71984,2018,554260,0,0,554260,55426,0,55426
62251,2018,333717,0,0,333717,33372,0,33372
71156,2018,462795,0,0,462795,46280,0,46280
63602,2018,429055,0,0,429055,42906,0,42906
66334,2018,513820,0,0,513820,51382,0,51382
62497,2018,523247,0,0,523247,52325,0,52325
71734,2018,525592,0,0,525592,52559,0,52559
74234,2018,469310,0,0,469310,46931,0,46931
66734,2018,218990,0,0,218990,21899,0,21899
62406,2018,328062,0,0,328062,32806,0,32806
62463,2018,512786,0,0,512786,51279,0,51279
73020,2018,550295,0,0,550295,55030,0,55030
69937,2018,567801,0,0,567801,56780,0,56780
62870,2018,501737,0,0,501737,50174,0,50174
74622,2018,0,0,0,0,0,0,0
63339,2018,587064,0,0,587064,58706,0,58706
70907,2018,483583,0,0,483583,48358,0,48358
70674,2018,626396,0,0,626396,62640,0,62640
69548,2018,384270,0,0,384270,38427,0,38427
73971,2018,522980,0,0,522980,52298,0,52298
68963,2018,439856,0,0,439856,43986,0,43986
63682,2018,461922,0,0,461922,46192,0,46192
74048,2018,185508,0,0,185508,18551,0,18551
64689,2018,479456,0,0,479456,47946,0,47946
62321,2018,486417,0,0,486417,48642,0,48642
66684,2018,507437,0,0,507437,50744,0,50744
74127,2018,551660,0,0,551660,55166,0,55166
67175,2018,0,0,0,0,0,0,0
67566,2018,447984,0,0,447984,44798,0,44798
73387,2018,521099,0,0,521099,52110,0,52110
63171,2018,327889,0,0,327889,32789,0,32789
77270,2018,487076,0,0,487076,48708,0,48708
65365,2018,424608,0,0,424608,42461,0,42461
75189,2018,448783,0,0,448783,44878,0,44878
70508,2018,625278,0,0,625278,62528,0,62528
74164,2018,449166,0,0,449166,44917,0,44917
77386,2018,570989,0,0,570989,57099,0,57099
71593,2018,616849,100,0,616949,61685,10,61695
73802,2018,502165,0,0,502165,50216,0,50216
75033,2018,449922,0,0,449922,44992,0,44992
66180,2018,0,0,0,0,0,0,0
72799,2018,519654,0,0,519654,51965,0,51965
71479,2018,431147,0,0,431147,43115,0,43115
64904,2018,390997,0,0,390997,39100,0,39100
64563,2018,644886,0,0,644886,64489,0,64489
70085,2018,561733,0,0,561733,56173,0,56173
69611,2018,524941,0,0,524941,52494,0,52494
64032,2018,590718,0,0,590718,59072,0,59072
67051,2018,503767,0,0,503767,50377,0,50377
69386,2018,628390,0,0,628390,62839,0,62839
76102,2018,372644,0,0,372644,37264,0,37264
69900,2018,209086,0,0,209086,20909,0,20909
76663,2018,526226,0,0,526226,52623,0,52623
69004,2018,471690,5824,0,477514,47169,582,47751
65039,2018,392750,0,0,392750,39275,0,39275
65834,2018,452768,0,0,452768,45277,0,45277
74437,2018,493996,0,0,493996,49400,0,49400
70173,2018,506808,0,0,506808,50681,0,50681
63699,2018,594003,0,0,594003,59400,0,59400
68727,2018,598173,0,0,598173,59817,0,59817
67446,2018,479473,0,0,479473,47947,0,47947
62572,2018,275194,0,0,275194,27519,0,27519
67222,2018,206940,0,0,206940,20694,0,20694
66007,2018,544505,0,0,544505,54450,0,54450
75183,2018,550400,0,0,550400,55040,0,55040
62195,2018,472542,0,0,472542,47254,0,47254
67067,2018,546315,0,0,546315,54632,0,54632
70830,2018,501008,0,0,501008,50101,0,50101
70547,2018,519892,0,0,519892,51989,0,51989
62436,2018,547112,0,0,547112,54711,0,54711
77086,2018,519599,0,0,519599,51960,0,51960
72632,2018,456937,0,0,456937,45694,0,45694
74348,2018,487018,0,0,487018,48702,0,48702
69521,2018,473378,0,0,473378,47338,0,47338
64200,2018,545844,0,0,545844,54584,0,54584
76359,2018,372836,0,0,372836,37284,0,37284
64089,2018,587747,0,0,587747,58775,0,58775
69572,2018,501914,0,0,501914,50191,0,50191
66188,2018,286079,0,0,286079,28608,0,28608
67996,2018,484331,0,0,484331,48433,0,48433
70554,2018,451214,0,0,451214,45121,0,45121
73472,2018,502162,0,0,502162,50216,0,50216
63870,2018,0,0,0,0,0,0,0
77320,2018,524369,0,0,524369,52437,0,52437
75853,2018,575146,0,0,575146,57515,0,57515
62813,2018,320633,0,0,320633,32063,0,32063
71601,2018,506471,0,0,506471,50647,0,50647
64698,2018,402053,0,0,402053,40205,0,40205
65482,2018,461136,0,0,461136,46114,0,46114
67743,2018,455768,0,0,455768,45577,0,45577
70797,2018,579378,0,0,579378,57938,0,57938
64997,2018,303587,0,0,303587,30359,0,30359
69676,2018,552392,0,0,552392,55239,0,55239
71341,2018,450204,0,0,450204,45020,0,45020
68207,2018,419018,0,0,419018,41902,0,41902
72157,2018,454812,0,0,454812,45481,0,45481
71678,2018,0,0,0,0,0,0,0
63417,2018,387942,0,0,387942,38794,0,38794
75749,2018,541589,0,0,541589,54159,0,54159
68600,2018,441360,0,0,441360,44136,0,44136
70929,2018,491373,0,0,491373,49137,0,49137
75168,2018,325476,0,0,325476,32548,0,32548
67374,2018,463651,0,0,463651,46365,0,46365
63345,2018,214734,0,0,214734,21473,0,21473
63575,2018,473424,0,0,473424,47342,0,47342
71376,2018,517694,0,0,517694,51769,0,51769
66579,2018,95035,0,0,95035,9504,0,9504
76766,2018,589996,0,0,589996,59000,0,59000
64329,2018,497436,0,0,497436,49744,0,49744
63769,2018,499310,0,0,499310,49931,0,49931
67183,2018,255258,0,0,255258,25526,0,25526
77156,2018,507256,0,0,507256,50726,0,50726
76720,2018,482816,0,0,482816,48282,0,48282
69218,2018,592535,0,0,592535,59254,0,59254
71808,2018,482178,0,0,482178,48218,0,48218
68566,2018,412352,0,0,412352,41235,0,41235
71343,2018,351857,0,0,351857,35186,0,35186
72034,2018,490439,0,0,490439,49044,0,49044
74364,2018,631000,0,0,631000,63100,0,63100
73033,2018,209532,0,0,209532,20953,0,20953
68089,2018,479388,0,0,479388,47939,0,47939
77609,2018,400244,0,0,400244,40024,0,40024
69405,2018,267964,0,0,267964,26796,0,26796
73508,2018,507564,0,0,507564,50756,0,50756
66146,2018,517766,0,0,517766,51777,0,51777
66158,2018,508748,0,0,508748,50875,0,50875
65047,2018,0,531919,0,531919,0,53192,53192
66490,2018,426394,82350,0,508744,42639,8235,50874
74975,2018,529636,0,0,529636,52964,0,52964
77572,2018,563437,0,0,563437,56344,0,56344
69052,2018,544352,0,0,544352,54435,0,54435
66206,2018,351540,0,0,351540,35154,0,35154
66267,2018,613151,0,0,613151,61315,0,61315
64787,2018,397764,0,0,397764,39776,0,39776
62394,2018,464676,0,0,464676,46468,0,46468
71792,2018,460817,0,0,460817,46082,0,46082
64521,2018,499335,0,0,499335,49934,0,49934
65475,2018,455487,0,0,455487,45549,0,45549
65596,2018,358936,0,0,358936,35894,0,35894
76024,2018,460910,0,0,460910,46091,0,46091
69029,2018,528432,0,0,528432,52843,0,52843
67615,2018,482894,0,0,482894,48289,0,48289
75097,2018,625524,0,0,625524,62552,0,62552
72907,2018,0,0,0,0,0,0,0
63042,2018,478609,0,0,478609,47861,0,47861
72982,2018,482524,0,0,482524,48252,0,48252
71719,2018,0,0,0,0,0,0,0
69247,2018,609710,0,0,609710,60971,0,60971
65535,2018,482112,0,0,482112,48211,0,48211
71519,2018,439394,0,0,439394,43939,0,43939
66101,2018,564282,0,0,564282,56428,0,56428
71883,2018,591044,0,0,591044,59104,0,59104
64334,2018,520668,0,0,520668,52067,0,52067
62961,2018,224860,0,0,224860,22486,0,22486
63342,2018,360664,0,0,360664,36066,0,36066
69958,2018,459607,0,0,459607,45961,0,45961
67348,2018,459683,0,0,459683,45968,0,45968
71080,2018,470201,0,0,470201,47020,0,47020
75725,2018,351540,184872,0,536412,35154,18487,53641
71613,2018,470351,0,0,470351,47035,0,47035
62965,2018,462110,0,0,462110,46211,0,46211
67772,2018,612029,0,0,612029,61203,0,61203
71884,2018,534204,0,0,534204,53420,0,53420
75862,2018,504939,0,0,504939,50494,0,50494
75323,2018,544938,0,0,544938,54494,0,54494
72985,2018,381904,0,0,381904,38190,0,38190
75738,2018,449570,0,0,449570,44957,0,44957
76358,2018,560193,0,0,560193,56019,0,56019
66511,2018,474205,500,0,474705,47420,50,47470
72278,2018,618628,0,0,618628,61863,0,61863
69204,2018,500495,0,0,500495,50050,0,50050
73637,2018,207254,0,0,207254,20725,0,20725
77020,2018,487369,0,0,487369,48737,0,48737
66084,2018,515234,0,0,515234,51523,0,51523
70873,2018,207464,0,0,207464,20746,0,20746
67091,2018,463592,0,0,463592,46359,0,46359
64680,2018,471060,0,0,471060,47106,0,47106
69123,2018,569761,0,0,569761,56976,0,56976
76039,2018,481632,0,0,481632,48163,0,48163
77212,2018,450329,0,0,450329,45033,0,45033
63780,2018,520629,0,0,520629,52063,0,52063
76641,2018,140505,0,0,140505,14050,0,14050
65965,2018,366761,0,0,366761,36676,0,36676
76100,2018,482604,0,0,482604,48260,0,48260
62365,2018,538468,0,0,538468,53847,0,53847
63831,2018,425987,0,0,425987,42599,0,42599
77146,2018,487652,0,0,487652,48765,0,48765
67960,2018,323640,0,0,323640,32364,0,32364
72352,2018,628465,0,0,628465,62846,0,62846
66928,2018,491566,0,0,491566,49157,0,49157
70447,2018,0,0,0,0,0,0,0
72117,2018,222209,0,0,222209,22221,0,22221
65850,2018,549705,0,0,549705,54970,0,54970
69086,2018,471509,0,0,471509,47151,0,47151
75283,2018,548238,0,0,548238,54824,0,54824
72893,2018,519483,0,0,519483,51948,0,51948
72126,2018,396223,0,0,396223,39622,0,39622
69889,2018,472710,0,0,472710,47271,0,47271
77566,2018,477588,0,0,477588,47759,0,47759
62223,2018,459881,46000,0,505881,45988,4600,50588
75377,2018,302589,0,0,302589,30259,0,30259
76447,2018,0,0,0,0,0,0,0
77261,2018,0,0,0,0,0,0,0
69255,2018,570015,0,0,570015,57002,0,57002
64160,2018,593986,0,0,593986,59399,0,59399
70833,2018,480458,0,0,480458,48046,0,48046
68385,2018,206934,0,0,206934,20693,0,20693
65867,2018,469329,0,0,469329,46933,0,46933
71249,2018,458157,0,0,458157,45816,0,45816
76403,2018,314306,0,0,314306,31431,0,31431
77682,2018,481721,0,0,481721,48172,0,48172
74044,2018,469330,0,0,469330,46933,0,46933
62777,2018,499568,0,0,499568,49957,0,49957
63165,2018,562005,54000,0,616005,56200,5400,61600
68203,2018,439981,0,0,439981,43998,0,43998
63239,2018,534528,0,0,534528,53453,0,53453
71863,2018,481728,0,0,481728,48173,0,48173
69922,2018,463172,0,0,463172,46317,0,46317
68571,2018,501635,0,0,501635,50164,0,50164
72007,2018,493439,0,0,493439,49344,0,49344
65123,2018,244074,0,0,244074,24407,0,24407
67060,2018,408909,0,0,408909,40891,0,40891
77288,2018,542400,0,0,542400,54240,0,54240
74329,2018,534336,0,0,534336,53434,0,53434
76109,2018,601077,0,0,601077,60108,0,60108
73737,2018,551453,0,0,551453,55145,0,55145
63470,2018,518097,0,0,518097,51810,0,51810
73284,2018,0,0,0,0,0,0,0
71317,2018,565611,0,0,565611,56561,0,56561
72142,2018,266657,0,0,266657,26666,0,26666
74934,2018,647569,0,0,647569,64757,0,64757
74376,2018,541067,0,0,541067,54107,0,54107
71124,2018,558224,0,0,558224,55822,0,55822
64743,2018,518652,0,0,518652,51865,0,51865
63835,2018,508540,0,0,508540,50854,0,50854
74182,2018,499261,0,0,499261,49926,0,49926
66272,2018,591011,0,0,591011,59101,0,59101
75882,2018,499014,0,0,499014,49901,0,49901
75659,2018,0,0,0,0,0,0,0
66562,2018,536712,0,0,536712,53671,0,53671
65819,2018,434328,0,0,434328,43433,0,43433
76902,2018,495790,0,0,495790,49579,0,49579
70255,2018,510880,1335,0,512215,51088,134,51222
75990,2018,639844,0,0,639844,63984,0,63984
72082,2018,588397,0,0,588397,58840,0,58840
62353,2018,460735,0,0,460735,46074,0,46074
74969,2018,362076,0,0,362076,36208,0,36208
74352,2018,287619,0,0,287619,28762,0,28762
67401,2018,475255,0,0,475255,47526,0,47526
77281,2018,627061,0,0,627061,62706,0,62706
75674,2018,567266,0,0,567266,56727,0,56727
71975,2018,473132,0,0,473132,47313,0,47313
69893,2018,373954,0,0,373954,37395,0,37395
74305,2018,524944,0,0,524944,52494,0,52494
62671,2018,547881,0,0,547881,54788,0,54788
70414,2018,530657,0,0,530657,53066,0,53066
66320,2018,549476,0,0,549476,54948,0,54948
65938,2018,483787,0,0,483787,48379,0,48379
67797,2018,609460,0,0,609460,60946,0,60946
71575,2018,0,0,0,0,0,0,0
68863,2018,442316,0,0,442316,44232,0,44232
77465,2018,447418,0,0,447418,44742,0,44742
76242,2018,275731,0,0,275731,27573,0,27573
69664,2018,541080,0,0,541080,54108,0,54108
68952,2018,545567,0,0,545567,54557,0,54557
64940,2018,539965,0,0,539965,53996,0,53996
67932,2018,393714,0,0,393714,39371,0,39371
67329,2018,465444,0,0,465444,46544,0,46544
67707,2018,509066,0,0,509066,50907,0,50907
63581,2018,579099,0,0,579099,57910,0,57910
72659,2018,476162,0,0,476162,47616,0,47616
67065,2018,509539,0,0,509539,50954,0,50954
62736,2018,579512,0,0,579512,57951,0,57951
62370,2018,558163,0,0,558163,55816,0,55816
74067,2018,474083,0,0,474083,47408,0,47408
66597,2018,542529,0,0,542529,54253,0,54253
71864,2018,425160,0,0,425160,42516,0,42516
62838,2018,0,0,0,0,0,0,0
63636,2018,625520,0,0,625520,62552,0,62552
67484,2018,467165,0,0,467165,46716,0,46716
69994,2018,459162,0,0,459162,45916,0,45916
70296,2018,576128,0,0,576128,57613,0,57613
63376,2018,471766,0,0,471766,47177,0,47177
71754,2018,297153,0,0,297153,29715,0,29715
70310,2018,426427,21000,0,447427,42643,2100,44743
72899,2018,479012,0,0,479012,47901,0,47901
72357,2018,436620,0,0,436620,43662,0,43662
72398,2018,567400,0,0,567400,56740,0,56740
67320,2018,514072,0,0,514072,51407,0,51407
66910,2018,465668,0,0,465668,46567,0,46567
71460,2018,547886,0,0,547886,54789,0,54789
64304,2018,521906,0,0,521906,52191,0,52191
76882,2018,494700,0,0,494700,49470,0,49470
64077,2018,609157,0,0,609157,60916,0,60916
70150,2018,538510,0,0,538510,53851,0,53851
70228,2018,453329,0,0,453329,45333,0,45333
70282,2018,548714,0,0,548714,54871,0,54871
65543,2018,517461,0,0,517461,51746,0,51746
68716,2018,455440,0,0,455440,45544,0,45544
69317,2018,547021,0,0,547021,54702,0,54702
68864,2018,452335,0,0,452335,45234,0,45234
70062,2018,447173,0,0,447173,44717,0,44717
65283,2018,484314,0,0,484314,48431,0,48431
69721,2018,482950,0,0,482950,48295,0,48295
73631,2018,442826,0,0,442826,44283,0,44283
62771,2018,458087,0,0,458087,45809,0,45809
67953,2018,465754,0,0,465754,46575,0,46575
74524,2018,0,0,0,0,0,0,0
63799,2018,478400,0,0,478400,47840,0,47840
76591,2018,507948,0,0,507948,50795,0,50795
75589,2018,534192,0,0,534192,53419,0,53419
67978,2018,584296,0,0,584296,58430,0,58430
65450,2018,529691,0,0,529691,52969,0,52969
69416,2018,589686,0,0,589686,58969,0,58969
63853,2018,428804,0,0,428804,42880,0,42880
64284,2018,604837,0,0,604837,60484,0,60484
77185,2018,509329,0,0,509329,50933,0,50933
65394,2018,358087,0,0,358087,35809,0,35809
62425,2018,467088,0,0,467088,46709,0,46709
63170,2018,574794,0,0,574794,57479,0,57479
63284,2018,517309,0,0,517309,51731,0,51731
64144,2018,515927,0,0,515927,51593,0,51593
72832,2018,492193,0,0,492193,49219,0,49219
75399,2018,441707,0,0,441707,44171,0,44171
68546,2018,424596,0,0,424596,42460,0,42460
68034,2018,272667,0,0,272667,27267,0,27267
75982,2018,48202,0,0,48202,4820,0,4820
74553,2018,567672,0,0,567672,56767,0,56767
71448,2018,600652,0,0,600652,60065,0,60065
72926,2018,237826,0,0,237826,23783,0,23783
65626,2018,529303,0,0,529303,52930,0,52930
76158,2018,498915,0,0,498915,49892,0,49892
64392,2018,508453,0,0,508453,50845,0,50845
76331,2018,472663,0,0,472663,47266,0,47266
66256,2018,570876,0,0,570876,57088,0,57088
75194,2018,526692,0,0,526692,52669,0,52669
76610,2018,486275,0,0,486275,48628,0,48628
63381,2018,558862,0,0,558862,55886,0,55886
63174,2018,534204,0,0,534204,53420,0,53420
68966,2018,559147,0,0,559147,55915,0,55915
63491,2018,648233,0,0,648233,64823,0,64823
73029,2018,543793,0,0,543793,54379,0,54379
71061,2018,540284,0,0,540284,54028,0,54028
72499,2018,406929,0,0,406929,40693,0,40693
73979,2018,627272,0,0,627272,62727,0,62727
75110,2018,636729,0,0,636729,63673,0,63673
63055,2018,625524,0,0,625524,62552,0,62552
74276,2018,428252,0,0,428252,42825,0,42825
65869,2018,541367,80,0,541447,54137,8,54145
75429,2018,422975,0,0,422975,42298,0,42298
66790,2018,461142,0,0,461142,46114,0,46114
75759,2018,462698,0,0,462698,46270,0,46270
64282,2018,526367,0,0,526367,52637,0,52637
72736,2018,600708,0,0,600708,60071,0,60071
67921,2018,492407,0,0,492407,49241,0,49241
69590,2018,625702,0,0,625702,62570,0,62570
65372,2018,466938,0,0,466938,46694,0,46694
73277,2018,557234,18000,0,575234,55723,1800,57523
74138,2018,496601,0,0,496601,49660,0,49660
69766,2018,407356,0,0,407356,40736,0,40736
69417,2018,539287,0,0,539287,53929,0,53929
73401,2018,527440,750,0,528190,52744,75,52819
73143,2018,557938,0,0,557938,55794,0,55794
71632,2018,361276,0,0,361276,36128,0,36128
67717,2018,472591,0,0,472591,47259,0,47259
73424,2018,575414,0,0,575414,57541,0,57541
76098,2018,488540,0,0,488540,48854,0,48854
65942,2018,532170,0,0,532170,53217,0,53217
74573,2018,493382,0,0,493382,49338,0,49338
62325,2018,264008,0,0,264008,26401,0,26401
76536,2018,559723,1590,0,561313,55972,159,56131
74871,2018,456569,0,0,456569,45657,0,45657
69144,2018,504250,0,0,504250,50425,0,50425
73630,2018,436806,0,0,436806,43681,0,43681
66574,2018,449423,0,0,449423,44942,0,44942
69593,2018,573260,0,0,573260,57326,0,57326
73735,2018,577926,0,0,577926,57793,0,57793
72999,2018,330225,0,0,330225,33022,0,33022
